,page,arrêt,date,juridiction
130,75,"—Vu les art. 5de la loi du 25 août 1792, 1er de la loi du 17 juill.1793; ensemble lesdécrets d'ordre du jour, décrets impériaux, et avis du conseil d'Etatconcernantla matière,et notamment les avis du conseil d'Etat, des 23 avril 1807 et 7 mars 1808; —Attendu que la qualification de la rente dont il s'agit, et les droits qui y sont inhérens, dispensent d'examiner le point de fait, si le bailleur originaire des fonds qui y sont affectés en était le seigneur ou s'il les possédait allodialement ou en simple censive, puisqu'il résulte de la qualification et des droits attachés à la lente, qu'il s'était réservé une directe sur les fonds par lui concédés; — Qu'il suffit que les droits de lods et ventes, et autres que le bailleur a établis, ou qu'il s'est fait reconnaître, soient contraires à la liberté et aux avantages de l'allodialité et de la franchise que les lois précitées ont eues pour objet; que les droits réservés par le propriétaire de la rente soient les mêmes et qu'ils produisent les mêmes effets que les droits féodaux qui ont été abolis, pour que les principes qui ont déterminé cette abolition, soient applicables à ladite rente d'où il suit qu'en la maintenant, malgré le mélange des droits qui portent le caractère et les effets de la féodalité, la Cour d'appel de Dijon a violé les lois précitées;—Casse, etc. ", 30 mai 1809.,Sect. civ. 
131,78," — Attendu qu'il s'agissait d'un jugement arbitral rendu sous l'empire de la loi du 24 août 1790, et qu'il n'y avait aucune loi qui défendit aux juges d'ordonner l'exécution des dispositions qu'ils trouvaient conformes au compromis souscrit par les parties , après avoir annulé et retranché celles qui contenaient un excès de pouvoir; — Que cette séparation a toujours été autorisée à l'égard des jugemens rendus par les tribunaux de justice; — Que les inductions qu'on pourrait tirer de l'art. 1028 du Code de procédure, pour soutenir que cette division ne peut pas avoir lieu à l'égard des jugemens rendus par des arbitres, ne peuvent pas avoir leur application à la cause actuelle, où il s'agissait d'un jugement arbitral, rendu avant la publication du Code de procédure civile ; Attendu que la loi du 24 août 1790 n'avait assujetti les jugemens des arbitres à aucune formalité; qu'elle n'avait ni exigé le dépôt de la minute au greffe, ni prescritaucun délai pour sa rémission, et qu'elle reconnaissait le jugement arbitral comme existant et ayant acquis sa perfection, indépendamment de tout concours de l'autorité publique, puisque le président du tribunal civil était tenu d'en ordonner l'exécution sur la seule présentation de l'expédition de ce jugement; — Attendu que l'art. 3, même loi, porte expressément que, même après le délai expiré, le compromis sera valable et aura son exécution jusqu'à ce qu'une des parties ait fait signifier aux arbitres qu'elle ne veut plus s'en tenir à l'arbitrage ; d'où il suit que la Cour d'appel de Paris, en déclarant que la date apposée au jugement arbitral dont il s'agit, antérieure à la révocation signifiée à l'arbitre, devait faire foi, n'a violé aucune loi, et qu'elle a , au contraire , jugé dans le sens et les termes de la loi susdite du 24 aoùt 1790 Rejette, etc. 
", 31 mai 1809., Sect. civ. 
132,78," - Attendu que si l'art. 2185 du Code civil ne dit pas en termes exprès dans quel délai devra être fournie la caution du créancier surenchérisseur, il ne s'ensuit pas pour cela que ce créancier ne puisse être constitué en demeure de la fournir; — Rejette, etc. ", 31 mai 1809. , Sect. req. 
133,78,"-A ttendu qu'en rangeant le jugement de première instance dans la classe et dans l'ordre des jugemens interlocutoires, à raison de l'influence que cette mise en cause pouvait avoir sur la décision du fond du procès, la Cour d'appel n'a pu contrevenir aux art. 450 et 451 du Code de procéd.;—Rejette, etc. ", 1er juin 1809.,Sect. req.
134,79,"— Vu l'art. 2 de la loi du 23 flor. an 10;-.Attendu que Garnier n'a pas pris personnellement un faux nom par écrit;—Attendu que la lettre du 2 janv. 1809, signée du nom imaginaire de Spcscha, n'a pu avoir le caractère du faux, puisque le nom de l'actionnaire de la loterie ne parait pas dans les mises ; qu'il ne doit être porté ni sur les registres du receveur, ni sur les billets d'actions ; qu'il ne doit pas, par conséquent, être connu de l'administration ; qu'il peut même ne pas l'être du receveur;—Que la sûreté de l'administration est dans la réalisation même de la mise, sans laquelle un billet ne doit point être délivré, et, au cas d'infraction des réglemens de la part du receveur à cet égard, dans sa responsabilité personnelle,dans son cautionnement, et subsidiairement dans le reste de ses biens; — Que cette lettre supposée n'a pas trompé le receveur Ansart, puisqu'il est déclaré par la Cour de Justice criminelle qu'il en connaissait la simulation: que, l'eût elle trompé, elle n'en aurait pas contracté le caractère du faux, puisqu'elle n'aurait pas pu, quand même tout y eût été sincère et vrai, autoriser ce receveur à faire une délivrance de billets sans mise actuelle eteffective de fonds; — Qu'il n'y a donc pas eu, , sous le rapport de cette lettre, de crime de faux; qu'il n'a pas pu conséquemment y avoir complicité de ce crime; Attendu que le registre du receveur et les billets de mise ne devant point porter le nom de l'actionnaire, la fausse déclaration sur ces registres et sur ces billets d'un versement de fonds ne peut produirequ'un titre à la charge du receveur, en le constituant comptable et débiteur du montant de ces versemens supposés; qu'il ne peut y avoir faux dans un fait qui grève d'une obligation celui qui en est l'auteur;—Que si, par l'efret des chances du sort et par l'insuffisance de la responsabilité du receveur, l'administration de la loterie pouvait éprouver du préjudice de ces suppositions de versement, il n'en résulterait pas que, ces suppositions pussent prendre le caractère du faux, mais seulement qu'elles pourraient, selon les circonstances, être envisagées et poursuivies comme vol, ou comme divertissement de deniers publics, ou comme Lentative de ces crimes; — Que la compétence d'une Cour spéciale ne peut donc être fondée non plus sur la fausseté des dé claralions des versemens insérées dans les registres du receveur ou des mises énoncées dans les billets;-Qu'en se déclarant compétente, la Cour spéciale du département du Pas-de-Calais a donc violé les règles de compétence établies par la loi, et faussement appliqué l'art. 2de la loi du 23 flor. an 10;—Casse, etc. 
", 2 juin 1809., Sect. crim.
135,79,"—Vu les art. 16, tit. 3, loi du 6 oct. 1791, et 59, loi de frim.an 7; — Attendu que c'est dans le cours des deux premiers mois que les notaires sont tenus d'effectuer le dépôt ordonné; que, ce délai étant expiré, l'amende est encourue par le seul fait du retard; qu'étant réglée par mois et non par jour, elle est due le premier jour qui suit l'expiration du mois, comme pour tout le mois; . Attendu, à l'égard du notaire Clapier que c ' était au greffe du tribunal indiqué, et non ailleurs, que la remise du double aurait dû être effectuée dans le délai voulu;—Attendu qu'il n'est permis aux juges ni à la régie d'accorder de remise ou modération d'aucun des droits d'enregistrement et des peines encourues, ni même d'en suspendre ou faire suspendre le recouvrement; — Sans s'arrêter aux défenses présentées par le notaire Ripert, et par défaut contre Anselme, Mathieu et Clapier Casse, etc. 
", 6 juin 1809.,Sect. civ. 
136,80," — Vu l'art. 813 du Code civil; — Considérant que l'exécution de cet article est d'intérêt public, ayant pour objet d'assurer les droits de la nation et ceux des créanciers, intérêt qui est compromis quand les deniers, dont il s'agit, sont aux mains d'une personne qui peut devenir insolvable; — Que Bourdier avait été saisi, par un acte authentique, du prix provenant de la vente des meubles de la succession vacante DamoUr ; que, dès lors, les commandemens à lui faits par le curateur, de verser ce prix dans la caisse de la régie, n'avaient rien d'irrégulier, et d'autant moins que la régie faisait à ce curateur même ces commandemens de faire opérer ce versement ; Que, quand la Cour de Bordeaux eùt trouvé les commandemens à la requête du curateur irréguJiers, elle eùt dù faire droit sur ses conclusions et sur celles de la régie, tendant à faire ordonner un versement exigé par l'art. 813 du Code; qu'admettre des exceptions de chicane contre l'exécution d'un article aussi précis et aussi important, c'est contrevenir évidemment à cet article; — Donne défaut contre Bourdier et Dubois; et, pour le profit, — Casse, etc. 
", 6 juin 1809. , Secl. civ. 
137,80," — Vu l'art. 3 de la loi du 18 germ. an 7, et ce qui résulte de l'arrêté du directoire exécutif et des décisions rapportées; — Attendu que les jugemens correctionnels contradictoirement rendus contenaient tant la liquidation des frais de justice que la fixation des amendes et des dommages-intérêts adjuges ; qu'il résulte des exploits des 28 flor. an 13, 20 brum. an 14, et du l'itératif commandement du 11 juin 1806, que les préposés de l'administration de l'enregistrement, en faisant signifier les contraintes dont il s'agit, avec commandement de payer, avaient également fait signifier aux parties condamnées copie des jugemens précités; d'où il suit qu'en ne con- sidérant ces contraintes avec commandement que sous le rapport de simples commandemens de payer en exécution desdits jugemens, le jugement dénoncé a contrevenu a l'art, 3 de la loi du 18 germ an 7, el fait une fausse application de l'art. 190 du Code des délits et des peines; —Donnant défaut contre Joseph Chaix, en la qualité qu'il est pris, et Thérèse et Marguerite Chaix, ses filles, défendeurs défaillais; — Casse, etc. 
", 6 juin 1809.,Sect. civ. 
138,81," — Vu les art. 2 de la loi du 5 sept. 1807, et 2098, 2101 et 2102 du Code civil ; — Et considerant que, d'après les lois des 1H germ. an 7 et 5 sept. 1807, le trésor public a, pour le recoin t ement des frais de justice en matière criminelle, correctionnelle et de police, un privilège sur les meubles et effets mobiliers des condamnés, et que dans la classe des biens de cette nature doivent se ranger les loyers et fermages qui leur sont dus;—Considérant, en second lieu, que Décarreaux, quoique reconnu créancier par un jugement antérieur à celui qui avait condamné aux fers son débiteur, n'avait cependant acquis aucun droit sur les objets saisis, avant l'existence du privilège de la régie sur ces mêmes objets, puisque ses exécutions n'avaient eu lieu que postérieurement a l'arrêt qui adjugeait à la régie les frais qui lui sont dus par privilège ; — Considérant enfin que la créance de Décarreaux, qui avait pour cause une vente de cuirs, n'appartenait à aucune des espèces de créances mentionnées dans les art. 2101 et 2102 du Code civil, auxquelles, selon la loi du 5 sept. 1807, on donne la préférence sur le trésor public, lorsqu'il s'élève un combat de privilèges sur les meubles et effets des condamnés : d'où il suit qu'en admettant, dans ces circonstances, le concours entre le privilége du trésor public et la créance de Décar- reaux, le tribunal de Bayeux est formellement contrevenu aux dispositions de la loi du 5 sept. 1807 ;—Casse, etc. 
", 6 juin 1SU9.,Sect. civ.
139,81,"—Attendu que les débats des parties ont été dirigés sur le prétendu défaut d'au. thenticité du titre de la créance du défendeur ; que la de manderesse, sans critiquer spécialement l'inscripi ion hy pothécaire prise par le défendeur, a contesté le caractère d'authenticité du titre de la créance du défendeur; que cette contestation était dénuée de fondement, d'après les principes de droit, qui accordent aux actes des princes souverains, rendus dans les formes consacrées pour les actes de la puissance publique, tous les effets de l'authenticité, et spécialement d'après l'arrêté du commissaire du gouvernement dans les départemens de la rive gauche du Rhin, du 7 fruct. an 7, portant : Sont déclares authentiques les actes des secrétaires int imes des souverains, pour les affaires qui se traitaient dans le cabinet ; qu'ainsi le titre du défendeur étant authentique, et les parties n'ayant excipé d'aucune irrégularité spéciale de l'inscription hypothécaire, l'arrêt attaqué n'a commis aucune contravention aux lois invoquées ; 
Attendu qu'il n'est pas justifié qu'il y ait eu aucune apposition de séquestre ni de confiscation pour raison d'émigration , et qu'un simple séquestre de guerre ne peut être confondu dans ses effets avec les séquestres qui ont eu lieu pour cause de confiscation , et par suite des lois relatives aux émigrés, qui ne sont pas applicables a la cause ; - Rejette, etc. 
", 7 juin 1809.,Sect. civ. 
140,82,"—Vu les art. 456, nos 1er et 6; 10 et476duCode des délits etdes peines;—Vu l'arrét prononcé par la Cour de justice criminelle et spéciale du département de la Stura, le 20 brum. an 13, par lequel cette Cour a déclaré Jean-Baptiste Alloisio contumax et convaincu de vol do- mestique;—Attendu qu'aux termes de l'art. 10 du Code ci-dessus cité, le prévenu d'un délit commis et légalement constaté six ans avant, ne peut être recherché au criminel pour ce délit qu'autant que ce même prévenu n'a pas été condamné par contumace;—Que la loi n'ayant ajouté aucune modification à cette condition, il suit évidemment de son texte qu'une condamnation par contumace, contre le prévenu qui ne s'est pas présenté, lui enlève péremptoirement le bienlait de la prescription en en arrêtant le cours;—Que cet effet de la condamnation par contumace est produit par cela seul qu'elle a existé instantanément ; qu'il ne peut dépendre de la régularité de ses formes, puisque, d'après l'art. 476 du Code cité, toute la procédure faite contre le contumax, depuis l'ordonnance de prise de corps, est anéantie de plein droit, par la main mise de la justice sur la personne de t'accusé ; et conséquemment que la validité de cette procédure n'est plus passible d'un examen quelconque Que la Cour de la Stura, ayant fait dépendre l'application de cette condition, de l'examen de la régularité de l'arrèt quia prononcé sur la contumace, a mal interprété et par suite violé l'art. cité de la loi, et par là commis un excès de pouvoir;—Casse, etc. ", 8 juin 1809.,Sect. crim.
141,82,"—Vu l'art. 456, § 1er et 6 de la loi du 3 brum. an 4;—Attendu que les dispositions de l'art. 61 du Code de proc., ainsi que celles de l'ordonn. de 1667, sont étrangères aux notifications d'appel qui, aux termes de l'arl. 197 de la loi du 3 brum. an 4, doivent être faites aux prévenus ou à leur domicile, par le ministère pu- blic; — Que les formes de procéder en matière criminelle doivent être gouvernées par les lois spéciales de la matière; — Que nulle disposition de ces lois spéciales n'assujettit les notifications d'appel aux formes usitées en matière civile ;Que d'ailleurs le prévenu , à qui il a été donné une citation sous la date du 4 mars 1809, dont la régularité n'était pas contestée, avait également reçu à son domicile la notification du 16 mars 1808; et que, parfaitement instruit de l'appel dirigé contre lui, il a comparu, en personne, à l'audience de la Cour de justice criminelle; — Que, dès lors, en déclarant le procureur général impérial déchu de son appel, la Cour de justice criminelle du département de la Loire-Inférieure a fait une fausse application des dispositions du Code de proc., créé arbitrairement une nullité qui n'est point prescrite par la loi, et.commis un excès de pouvoir ;—Casse, etc. ", 8 juin 1809.,Sect. crim.
142,82,"—Vu l'art. 456, § 3 et 6 du Code de brum. an 4;—Attendu que la Cour dejustice criminelle de la Charente n'a pu refuser au ministère public la faculté de faire entendre des témoins à l'appui du procès-verbal, dont la preuve devenait insuffisante par le défaut d'affirmation des deux gardes forestiers qui ont signé ledit procès-verbal, s'agissant dans l'espèce d'un délit emportant condamnation à une amende au-dessus de 100 fr. ;—Que cette faculté de suppléer à la preuve du procès-verbal par la preuve testimoniale était acquise au ministère public, par la disposition expresse des lois, comme le seul moyen de remplir le vœu de l'art. 14, tit. 9 de la loi du 29 sept. 1791 ;-Que les principes de justice et l'ordre public veulent d'ailleurs que les tribunaux accueillent tous les moyens de par- venir à la répression des délits, lorsque l'exis tence de ces délits ne peut êlre raisonnablement méconnue; et qu'il serait contraire à ces principes de fonder l'impunité d'un prévenu sur un défaut de formalité a laquelle il peut être facilement suppléé par un moyen légal, et également propre à éclairer la religion des magistrats;—Qu'en écartant ainsi arbitrairement,et même sans déduire aucun motif de sa décision, les réquisitions formelles du ministère public, la Cour de justice criminelle a commis un excès de pouvoir et un véritable déni de justice; — Casse, etc. 
", 8 juin 1809.,Sect. crim.
143,84,"—Considérant, 1° qu'avant la promulgation du Code civil, les mariages en pays étrangers entre des étrangères et des militaires sous les drapeaux, ou des employés à la suite des années, pouvaient être contractés d'après les formes usitées dans ledit pays, et qu'ils étaient jugés valables en France; que les ordres du jour du général en chef, en date des 30 fruct. an 6 et 21 vend. an 7, ne s'appliquaient qu'aux actes passés par des commissaires des guerres, aux actes sous seing privé et aux actes passés entre les Français et les nationaux par-devant les notaires du pays ; que ces ordres du jour ne prescrivaient pas que les mariages entre des nationaux et des Français ne pour raient être reçus, a peine de nullité, que par des commissaires oies guerres;—Que la Cour d'appel de Metz, loin d'avoir violé les dispositions de l'art. 14, titre 20 de l'ordonnance de 1667, portant que, « s'il n'y a pas eu (le registres pour constater les mariages, la preuve en sera faite tant par titres que par témoins, » s'y est exactement renfermée en ordonant qu'il fût vérifié par acte de notoriété si les mariages tels que celui qui est allégué par Marie David Néphis se constatent ou non par des registres, ou de toule autre matière; Considérant, 2"" que le feu général Fapltrier ayant conduit Marie David d'Egypte en France, et l'ayant présentée connue son épouse à sa famille, la Cour de Metz n'a pu violer aucune loi 
en condam ni riant les demandeurs à lui payer une pension 1 c a ;-Rejette, etc. 
", 8 juin 1809. , Sect. req. 
144,85," — Vu l'art. 75 de la constitution de l'an 8, et le décret impérial du 28 mess, an 13; — Attendu qu'il résulte du procès - verbal dressé par Jean - Baptiste Rolland , contrôleur des droits réunis, assiste d'un préposé de la régie et d'un commissaire de police, le 12 février 1807, et dûment affirmé, que c' est a raison d'un fait relatif a I exercice de ses fonctions que ledit Rolland a été poursuivi et condamné par les jugemens du juge de paix du second arrondissement de la ville de Bruges des 14 avr. et 5 niai 1807, sans que ces poursuites eussent été autorisées en conformité de la lui et du décret impérial précités;— Casse, etc. ", 12 juin 1809.,Sect. civ.
145,85," —Attendu que la dame Daudiran, aujourd'hui représentée par Guieu et Chaix,avait été maintenue en la possession et jouissance du local contentieux par jugement du 10 pluv. an 5, qui avait acquis entre les parties autorité de la chose Jugée; — Que le même jugement fait défenses à Suillet, dont le sieur Plan de Syeyes a pris le fait et cause, de troubler la dame Daudiran dans sa possession ; — Que la jouissance que ledit Suillet a pu avoir après la signification de ce jugement, n'a pu être que précaire; et que celte jouissance , n'ayant pas le caractère exigé par la loi, n'a pu lui acquérir aucun droit, moins encore anéantir ce jugement; — Attendu que le jugement attaqué n'a statué que sur le possessoire, et qu'il a expressément réservé tous les droits des parties au pétitoire; Attendu que le demandeur n'avait proposé aucune récusation contre les juges qui ont rendu le jugement attaqué; d'où il suit qu'il ne pouvait exciper de l'art. 378 du Code de procédure ; que, d'ailleurs, aucune loi n'a autorisé la récusation d'un juge pour cause de parenté avec un avocat ou un avoué, chargé de la défense d'une des parties; — Rejette, etc. 
", 12 juin 1809.,Sect. civ. 
146,86," — Vu les art. 15, n0' 1 et 7, et 19 de la loi du 22 frim. an 7 ; — Vu pareillement le décret impérial du 26 avril 1808; — Considérant que, connue le reconnaît, le tribunal de Versailles, il résulte des termes et de l'esprit de la loi d;i 22 frim. an 7, que la valeur foncière ' des biens affermés en nature doit être déterminée par les mercuriales, à l'instant de l'acte qui donne ouverture a un droit proportionnel; — Qui la volonté générale de la loi sur ce point est manifestée, par l'art. 15, qui énonce que la valeur de la propriété, de l'usufruit et de la jouissance des immeubles, sera déterminée, pour le paiement du droit, par les règles qu'il établit, savoir (n'' 1) pour les baux à lerme, par le prix exprimé, s'il est payé en espèces, et d'après les dernières mercuriales du canton, s'il est payable en nature; la même double règle est rappelée dans les nos 2 et 3 qui parlent des baux à rentes, soit perpétuelles, soit d'une durée illimitée, soit à vie ; si, au n° 7, la loi se borne à dire que, pour les transmissions par décès, l'évaluation sera faite sur le produit des biens ou le prix des baux courans, il eût été inutile de répéter comment s'évaluerait le prix des baux payables en nature, puisque l'évaluation du prix des baux de cette espèce était déterminée par le n° 1 ; — Que le décret impérial qui, en établissant un nouveau mode d'évaluation, a ordonné que ce mode serait commun tant pour l'évaluation des rentes perpétuelles ou viagères et pour les baux à ferme, que pour les. transmissions par décès, ajoule à la démonstration que le mode d'évalua tion supprimé était également commun à toutes ces espèces; — Que les redevables ne sont jamais dans le cas de requérir l'estimation des biens contre la régie, parce qu'ils doivent nécessairement fournir à celle-ci ou un acte énonciatif de la valeur de l'objet soumis à l'enregistrement , ou, à défaut d'acte, une déclaration estimative; qu'à la régie seule (si la valeur exprimée dans l'acte ou déclarée lui paraît inférieure à la valeur reelle) les art 17 et 19 donnent la faculté d'exiger l'expertise; que l'art. 19 ne la permet dans le cas de transmission d'immeubles à autre titre qu'à titre onéreux, que quand l'insuffisance dans l'évaluation des biens ne peut être établie par des actes qui puissent en faire connaître le véritable revenu ; que, dans l'espèce, il ne s'agissait pas de l'évaluation du revenu probable de la ferme de Quincampoix, puisque madame Target avait déclaré ce revenu, conformément à un bail authentique; et que, par cela même qu'il existait un bail authentique, il ne pouvait y avoir lieu à estimation par experts; d'où il résulte que le tribunal de Versailles a contrevenu à l'art. 15 et a faussement appliqué l'art. 19 de la loi du 22 frim. an 7 ;— Casse. etc. 
"," il juin 1809,",Sect. civ.
147,87,"—Vu les art. 65 de l'acte const. du 22 frim. an 8; 158,168,600 et 601 du Code des délits et des peines du 3 brum, an 4, et46 du titre 1er de la loi du 22 juilI. 1791 ; — Et procédant par règlement de juges:—Attendu que les contraventions à l'ordonnance de police de la ville de Lyon, du 25 nov. 178s, dont le maire de Lyon a renouvelé les dispositions, conformément à l'art 46, titre 1er de la loi du 2a juillet 1791 , peuvent être réprimées par une amende de 100 fr., ce qui fait sortir l'affaire de la compétence du tribunal de police ; — Sans s'arrêter à l'ordonnance du directeurdujury, du 30 mars dernier, laquelle est dé- clarée comme non avenue; — Ordonne qu'Antoine Collet, Simon Perret, André Favre, Jacques Vincent et la veuve Souliers, seront traduits devant le tribunal de l'arrondissement de Lyon consacrant le même principe, un arrêt du 23 germ. an ~11,analysé par Tesle-Lebeau. v° Péremption, n° 9, portant qu'il y a interruption de la prescription , lorsqu'il y a eu instance devant les tribunaux, et qu'elle s'est terminée par une décision."" 
(1 V. conf., Cass. 4 mars 1807, 2 aoùt 1808. (2) V. dans le même sens, Cass. 9 oct. 1811; V. aussi Merlin Répert., vo Enregistrement ( droit d'). § 23. 1 
pour y être jugés sur les contraventions à eux imputées par les procès-verbaux du Ier du même mois, sauf l'appel, etc. 
", 2o juin 1809. , Sect. req. 
148,88,"—Vu l'art. 1er de la loi du 25 vent, an 11, et 19, tit. 2 de la loi du 22 juill. 1791 ;— Attendu qu'il est reconnu en fait, par l'arrêt attaqué, que les injures adressées a Joseph Vincent, notaire, l'ont été dans un moment où sur la réquisition des parties intéressées, il venait de donner lecture d'un testament mystique dont il était dépositaire, et dont il avait écrit la sus- cription en qualité de notaire; — Attendu que la Cour de justice criminelle du département de la Loire , en motivant son arrêt sur la circon- stance qu'il s'agissait d'un testament mystique, auquel le ministère des notaires est étranger; qu'il avait été écrit par Vincent, comme homme de confiance du testateur, et que les injures n'étaient adressées qu'à l'homme privé , n'a pas envisagé la plainte du notaire Vincent sous le rapport qui lui était propre; — Que cette Cour aurait dù considérer que Joseph Vincent remplissait les fonctions de notaire, en donnant connaissance aux parties intéressées d'un testament dont il était dépositaire. et au complément duquel il avait concouru, en rédigeant la suscription de cet acte; —Que ce notaire était vérita- blement dans l'exercice de ses fonctions; d'où il suit que la Cour de justice criminelle du département de la Loire a violé les dispositions des lois citées ; — Casse, etc. 
", 22 juin 1809 , Sect.crim.
149,89,"—Vu l'art. 30, titre 4, 1re partie du règlement de 1738;—Attendu que le deman- deur n'a pas fait signifier l'arrêt d'admission du 3 mars 1808 a la demoiselle Lamothe-Disant, et que la signification qu'il en a fait faire au sieur Barbie, son ci-devant curateur, n'a pas pu le dispenser de le signifier a cette demoiselle, qui était personnellement partie principale et essentielle au procès;—Faisant droit sur l'intervention de Marie-Antoinette-Jacquette Lamothe-Disant;—Déclare le demandeur déchu, a son égard, de son pourvoi en cassation; Attendu que l'institution d'héritier universel faite par le testament du 29 prair.an 6, était nulle d'après les lois de bruni, eL ni v an 2, parce que la testatr ice avait deshéritiers légitimes qui étaient appelés a sa succession; que cette institution, nul le d ans son principe, n'était même pas réductric e à la quotité disponible, soit parce que la testat rice qui vivait à celle époque aurait dû refaire son testament et réduire elle-même ses disposit ns aux termes de la loi, soit parce qu'elle ne pouvait pas avantager un de ses successibles, ainsi que s'en explique formellement l'art. i7 de la loi du 22 vent. an 2 ; — Attendu que, par le second testament ou codicille du 1er jour complémentaire au 9, la testatrice qui avait la faculté, d'après la loi du 4 germ. an 8, de disposer d'une plus forte quotité de ses biens que celle fixée par la loi de niv. an 2, et qui pouvait 
faire cette disposition en faveur d'un de ses successibles, non seulement n'a pas réduit sa disposition, en faveur du demandeur, a la quotité déterminée par la loi de germ. an 8; mais loin d'en manifester l'intention, elle a, au contraire, déclaré expressément qu'elle voulait que toutes les dispositions de son premier testament fussent exécutées dans toute leur teneur, et qu'elle instituait Louis Lamothe pour son héritier général et universel, aux lieu et place de Mathieu Lamothe q li était décédé depuis le premier testament Attendu que la loi du 4 germ. an 8 s'est bornée à augmenter les quotités disponibles ; qu'elle a permis de faire des dispositions en faveur de successibles; qu'elle a dit que toutes libéralités qui seraient faites, soit par acte entre vifs, soit par acte de dernière volonté, dans les formes légales, seraient valables lorsqu'elles n'excéderaient pas les quotités disponibles; et qu'on ne peut induire d'aucune de ses dispositions qu'elle ait abrogé les lois précédentes et notamment l'art. 47 de celle du 22 vent. an 2, en ce qu'elles prononçaient la nullité intégrale et la non réductibilité des institutions d'héritier universel, qu'elles avaient prohibées; — D'où il suit qu'en annulant pour le tout l'institution universelle dont il s'agit, la Cour d'appel d'Agen n'a ni faussement appliqué les lois de l'an 2, ni violé celle du 4 genn. an 8 ;—Rejette, etc. 
", 24 juin 1809.,Sect. civ.
150,91," — Vu les art. 757 et 913 du Code ch il;—Considérant que, par les dispositions combinées de ces deux articles du Code, le législateur, en circonscrivant dans de justes limites les droits de l'enfant naturel sur les biens de ses père et mère, a voulu leur donner en même temps une base assurée et qui fût indépendante de tout arbitraire, une base de laquelle il put résulter, dans tous les cas, une valeur proportionnelle a la quotité disponible ou indisponible des biens délaissés par les père et mère de l'enfant naturel ; de manière que si, d'un côte, toute prétention exagérée était désormais condamnée au silence, il ne fùt pas permis de méconnaitre , d'un autre côté, la juste mesure des obligations naturelles qu'impose la paternité; — Que ces principes sont consacrés de la manière la plus expresse par la règle tracée dans l'art. 757 précité, où il est dit : « Le « droit de l'enfant naturel sur les biens de ses « père et mère décédés, est d'un tiers de la por« tion héréditaire qu'il aurait eue s'il eût été lé« gitime ; » — Que, pour exécuter cette disposition de la loi dans l'intérêt de l'enfant naturel, et pour composer la portion héréditaire dont il doit avoir le tiers, il faut nécessairement l'admettre momentanément au nombre des enfans légiliiues, et le faire concourir figurativement avec eux; de manière que, s'il n'existe qu ue entant légitime, il doit être procédé comme s'il y en avait deux; et s'il en existe deux, comme s'il y en avait trois, etc. ; car tel eût été le nombre des légitimâmes qui auraient concouru à la fixation de la portion héréditaire, si l'enfant naturel eût été légitime : ce serait évidemment y contrevenir que d'opérer d'une autre manière; — Que, par l'effet d'une telle contravention, on porterait une atteinte manifeste aux droits de l'enfant naturel, puisqu'en diminuant le nombre des enfans légitimes, ou réputés tels, à l'effet de fixer la portion héréditaire, on diminuerait pareillement la quotité de biens non disponible sur laquelle doit être prise cette portion héréditaire dont le tiers appartient à l'enfant naturel; — Que. dans l'espèce jugée par l'arrêt dénoncé, où il y avait un enfant légitime et un enfant naturel, la règle tracée par l'art. 757 exigeait donc qu'on opérât, pour la fixation de la portion héréditaire, comme s'il y avait eu deux enfans légitimes ; et, dans ce cas, la quotité non disponible sur laquelle aurait été prise la portion héréditaire de chacun des légitimaires , eùt été , suivant l'art. 913 du Code, des deux tiers de l'universalité des biens; ainsi chacun des légitimâmes aurait eu pour sa part un tiers de tous les biens; ainsi l'enfant naturel auquel il revenait un tiers de ce liers, aurail eu un neuvième de la succession;—Considérant que la Cour d'appel n'a cependant accordé à JeanBaptiste Picot qu'un douzième de l'universalité des biens composant l'hérédité de son père, pour lui tenir lieu de tous ses droits dans la succession ; que les juges de cette Cour ont été conduits à ce résultat par l'effet d'une infraction évidente 
à la règle tracée dans l'art. 757 du Code, en ce que, au lieu de fixer la portion héréditaire comme si l'enfant naturel eût été légitime, c'est-à-dire comme s'il y avait eu réellement deux enfans légitimes. ce qui aurait élevé la quotité non disponible aux deux tiers de la succession, ils n'ont eu égard dans leurs opérations qu'à l'existence d'un seul enfant légitime; et dès lors ia quotité de biens non disponible n'étant que de la moitié de la succession suivant l'art. 913 du Code, la portion héréditaire de chacun des deux enfans, prise sur cette moitié , n'a plus été que le quart de la totalité ; et, par conséquent, le tiers afférant à l'enfant naturel n'a plus été, dans ce calcul, que le douzième de la succession ; — Considérant que cette opération, quoique régulière en ellemême par l'exactitude des calculs, a eu pour base une contravention évidente a la disposition de l'art. 757 du Code, et qu'elle présente en même temps une fausse application de i'art. 913 Par ces motifs,—Casse, etc. 
", 26 juin 1809.,Sect. civ.
