id;page;arrêt;date;juridiction;lien;id
18550358;343;   Vu les an  209 et 212  Cod  pén   les art  408 et 412  Cod inst  crim   vu également les lois des 24 août 1790 et 21 mai 1836    Attendu qu'il est constaté par le procèsverbal du 4 mai 1854  et qu'il n'est pas méconnu par le jugement attaqué  que des violences et des voies de fait ont été exercées par Mille  prévenu  envers un ouvrier chargé de l'exécution d'un acte de l'autorisé administrative  de l'ordre et en présence du garde champêtre de la commune de Mirlemont  spécialement délégué pour celte exécution  d'où il suit que l'ouvrier  objet des violences signalées  rentrait dans la catégorie des agents que l'art  209  Cod  pén   a en vue de défendre et de protéger  Attendu que l'arrêté du maire de Miilemont  susdaté  dont l'exécution a été ainsi empêchée  régulier dans sa forme  approuvé par le préfet du Pas de Calais et dûment notifié à Mille  avait été pris dans les limites des attributions de l'autoriié municipale   Que cet arrêté avait  en effet  pour objet de rétablir  la liberté de circulation sur un chemin vicinal de la commune de Mirlemont  barré  y est il dit  dans toute sa largeur  par la plantation d'une haie et le creusement d'un fossé   oeuvre du prévenu     Attendu qu'il est incontestable que la nature même du fait qui sert de base à l'arrêté imprime le caractère d'urgence à celle de ses dispositions qui a pour objet de pourvoir instantanément  et même d'office  en cas de refus du prévenu  au rétablissement de la libre circulation sur le chemin et au point indiqué     Qu'il s'agissait  en effet  de subvenir ainsi à une nécessité intéressant l'ordre public  qui ne comportait ni délai ni retard    Attendu  dès lors  qu'il n'appartenait point au prévenu de se constituer  à ce point de vue   juge de celle nécessité  et de s'opposer violemment violemment mesures ordonnées  même en fondant son opposition sur l'illégalité de l'arrêté    Que son droit se bornait  avant l'exécution de cet arrêté  à en poursuivre la réforme ou l'annulation devant les autorités compétentes  et  après l'exécution  à obtenir  par les voies légales  la réparation du dommage qu'elle lui aurait causé   Que la doctrine contraire qui  en présence d'un arrêté compélemment pris  fût il même illégal sous d'autres rapports  attribuerait au prévenu le droit de s'epppscr à son exécution par la force et la violence  non seulement serait subversive de tout ordre  en devenant le prétexte de nombreux conflits  mais offrirait encore le grave inconvénient d'entraver l'exercice du pouvoir administratif dans des circonstances où l'exercice de ce pouvoir tire précisément sa plus grande utilité de la prompte exécution des mesures prescrites    Qu'il suit de là que le jugement attaqué  en renvoyant Mille des fins de la prévention  sur le fondement de l'illégalité de l'arrêté municipal du 28 mars 1854  et nolamment sur ce que  même au cas d'urgence  la résistance à l'exécution de cet arrêté rentrait dans les droits d'une légitime défense  et qu'à ce titre  les violences exercées n'étaient pas punissables  a admis une excuse contraire à la loi  et partant formellement vielé  en ne les appliquant pas  les dispositions des art  209 el 212  Cod  pén     Atiendu  d'ailleurs  que le jugement attaqué  en décidant que les entreprises de Mille ne constituaient pas une dégradation du chemin vicinal et avaient eu lieu sur sa propriété  a violé les règles de la compétence et porté atteinte à des actes administratifs non susceptibles d'être modifiés ou réformés par l'autorité judiciaire    Casse le jugement du tribunal supérieur correctionnel de SaintOmer  du 29 nov  1854  etc   ; 29 mars 1855.;—Ch. crim.:;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f343.image;18550358
18550359;343;"   Sur le moyen tiré de la violation de la loi du 13 mai 1836 et de l'art  345  Cod  inst  crim   en ce que le jury a décomposé la question relative au faux en écriture de commerce qui seule lui était soumise  et n'a statué que sur un faux en écriture privée   Attendu qu'interrogé sur la question de savoir si l'accusé était coupable d'avoir fabriqué ou fait fabriquer frauduleusement un billet à son ordre  et d'y avoir apposé ou fait apposer la fausse signature de Fauverghe  lequel est commerçant  le jury a répondu   « Oui  à la majorité  mais M  Fauverghe n'est pas commerçant   »  Attendu   en droit  687  Jurisprudence de la Cour de cassation    688  qu'avant de voter sur les questions qui lui sont posées  le jury a le droit de discuter les éléments censtitutifs des crimes compris dans les questions  que  s'il pense qu'un de ces éléments n'est pas établi en fait  il est de son devoir de l'exprimer  que l'obligation qui lui est imposée par l'art  2 de la loi de 1836  de répondre par oui ou par non  n'est pas inconciliable avec l'exercice de ce droit  Attendu que le jury"" répond régulièrement à la question qui lui est soumise  lorsque sa réponse est explicite sur l'ensemble ou sur les parties essentielles de cette question  et lorsque la négaiien par lui faite de l'un de ces éléments ne dénature pas l'accusation et n'en retranche qu'une des circonstances qui n'enlève pas au fait principal son caractère délictueux  et que cette circonstance  purement de fait  rentre dons la compétence du jury   Attendu  dans l'espèce  que le jury s'est expliqué régulièrement sur tous les éléments du faux imputé à l'accusé  en écartant seulement la circonstance qui aurait donné à ce faux un caractère comportant une aggravation de la peine  mais que sa déclaration ne porte sur aucun fait étranger à l'accusation  et renferme la solution de tous les points qui lui étaient soumis   Attendu qu'obliger le jury à répondre autrement serait faire violence à sa conscience et assurer l'impunité de crimes prévus par la loi  et qui rentrent dans l'accusation dont la Cour d'assises a élé régulièrement saisie     Attendu qu'un tel mode de réponse n'implique pas la violation du secret du vole et n'est interdit ni par la loi du 13 mai 1836  ni par l'art  345  Cod  inst  crim   Rejette  etc   "; 26 avril 1855. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f343.image;18550359
18550360;344;   Sur le moyen pris de la violation de l'art  399  Cod  inst  crim   en ce que le jury de jugement  formé par le tirage au sort  aurait été irrégulièrement annulé par le président des assises  Vu les art  399 et 408  Cod  insl  crim     Attendu qu'il est constaté par le procès verbal du tirage du jury que le président  des assises a procédé au tirage des jurés de jugement avec le concours de trente trois jurés   qu'il a déclaré le jury formé à l'instant où les noms de douze jurés non récusés ont été extraits de l'urne  mais que s'élant aperçu de l'absence du sieur Grégoire  juré  qu'il avait cru entendre répondre à l'appel et dont le nom avait été déposé dans l'urne  ce magistrat a référé de celte irrégularité à la Cour d'assises  qui a prononcé l'annulation du tirage et a ordonné qu'il serait procédé par un nouvel appel à la formation d'un nouveau jury   Attendu qu'au moment où le jury de jugement est formé par un tirage régulier  il se trouve irrévocablement constitué  et que les noms des jurés sortis de l'urne sont acquis à l'accusé  que  si quelque erreur a été commise  celte erreur doit être réparée après vérification et constatation du fait qui l'a produite  el qu'il ne peut y avoir lieu d'annuler la formation du jury de jugement qu'autant qu'il est établi qu'il y a impossibilité de réparer autrement l'erreur commise  Que  dans l'espèce  il n'était pas impossible de réparer ; 16 juin 1855.; Ch. crim.;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f344.image;18550360
18550361;344;    Vu l'art  398  Cod  pén   qui qualifie « fausse clef    toute clef    qui n'a pas été destinée par le propriétaire    aux serrures    auxquelles le coupable l'aura enipleyée   »   Attendu qu'il esl constaté en point de fait  par l'arrêt attaqué  d'une part  que la clef du grenier dans lequel se trouvait le blé dont partie aurait été ultérieurement soustraite par Debout aurait élé soustraite par ledit Debout  dû mois de septembre au 22 décembre suivant  et  d'autre part  qu'au mement des vels de blé  notamment dans la nuit du 26 au 27 janvier  ce serait à l'aide de la clef que Debout aurailainsi soustraite depuis plus d'un mois qu'il se serait introduit dans le grenier renfermant le blé  Attendu  en droit  que l'effet légal de la destination originaire d'une clef cesse avec cette destination elle même  que  cette destination cessant  la clef qui en serait ainsi dépouillée aurait  selon l'art  398  le même caractère que la clef à laquelle une telle destination n'aurait jamais été attachée     Attendu que la destination primitive d'une clef ne peut être réputée avoir continué d'exister  lorsque celle clef a été égarée  perdue ou soustraite depuis un temps plus ou moins long  et que le propriétaire à qui elle manque a été placé par suite dans la nécessité de la remplacer    Attendu  dès lors  que l'usage qui en est fait pour commettre ultérieurement un vol  en ouvrant   à son aide  les fermetures auxquelles elle a cessé d'appartenir  constitue l'emploi d'une fausse clef et caractérise la circonstance aggravante du vol spécifié par le n  4 de l'art  381  Cod  pén    D'où il suit qu'en écartant cette circonstance aggravante  sous le prétexte que là clef dont Debout se serait servi dans les circonstances de fait ci dessus relevées ne saurait être considérée comme une fausse clef  l'arrêt attaqué a expressément violé les dispositions combinées desdits art  381 et 398    Casse l'arrêt de la Cour impériale de Besançon  chambre d'accusation  du 6 avril courant  etc  __ ; 27 avril 1855. ;Ch. crim.;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f344.image;18550361
18550362;348;LA COUR     Vu les art  789 et 777  Cod  Nap      Attendu qu'aux termes de l'art  789  Cod  Nap   conforme aux dispositions de la coutume de Paris  la faculté d'accepter une succession se prescrit par trente ans    Qu'après ce délai  l'héritier n'est plus recevable à réclamer la succession contre ceux à qui elle a été légalement dévolue et qui l'ont recueillie à son défaut  Que la loi ne fait à cet égard aucune distinction entre les héritiers du sang eT les successeurs irréguliers     Que la seule différence qui existe entre les uns et les autres est que les premiers sont saisis de plein droiT  et que les autres sont obligés de se faire envoyer en possession   mais que  lorsque l'envoi en possession a éTé prononcé  son effet remonte comme l'effet de l'acceptation au jour de l'ouverture de la succession  Que  dès lors  et quelle que soit la date du jugement qui a prononcé l'envoi en possession  le successeur irrégulier se trouve saisi complétement de la succession à partir de son ouverture  qu'il peut  comme le pourrait l'héritier légitime du second degré  opposer à l'héritier qui se présente  la prescription de trente ans     Qu'en décidant le contraire  l'arrêt attaqué a formellement violé les articles précités   Casse  etc  ; 13 juin 1855. ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f348.image;18550362
18550363;349;     Vu les art  1025 1026 1028 1031  1991 et 1992  C  Nap   Attendu qu'il résulte de l'arrêt attaqué que  par deux testaments authentiques  aux dates des 9 août  1813 et 3 fév  1821  la femme Gertrude  de l'île de la Réunion  déclara affranchir une de ses esclaves  âgée de trois ans  appelée Françoise  en chargeant Dehaulme aîné  son exécuteur testamentaire  au  699  Jurisprudence de la Cour de cassation    700  quel elle donne la saisine de ses biens  de faire pour cet affranchissement tout ce que la loi exige  aux frais de sa succession    Attendu qu'il résulte du même arrêt que Françoise  affranchie seulement en 1848  à la requête du ministère public  actionna Dehaulme en dommages intérêts pour avoir' prolongé son esclavage pendant vingt six ans  puisque  d'après elle  il n'avait fait aucune demande pour l'exécution du legs d'affranchissement    Que le tribunal de Saint Paul  devant lequel l'instance fut portée  reconnut  en effet  que l'esclavage de Françoise ne s'était prolongé que par la faute et la négligence de Dehaulme  exécuteur testamentaire  qui fut  en conséquence  condamné à une indemnité de 8 000 fr  en faveur de Françoise   Attendu que  sans examiner les faits de négligence reprochés à l'exécuteur testamentaire  l'arrêt attaqué a accueilli une fin de non recevoir proposée par ce dernier  et consistant à soutenir en droit  que les exécuteurs testamentaires ne sont obligés que dans le for intérieur et ne relèvent que de leur conscience     Attendu que  celte doctrine est en opposition directe  soit avec les principes du droit romain invoqués par l'arrêt attaqué  soit avec les dispositions des articles ci dessus'visés  qui seuls régissent la cause  qu'il résulte en effet de leur combinaison   que l'exécuteur testamentaire qui accepte le mandat à lui confié par le défunt  est tenu de son exécution comme tout autre mandataire  et répond comme lui de l'inexécution de ce mandai ainsi accepté  et des dommages intérêts résultant de sa faute et de sa négligence   Attendu qu'en décidant le contraire l'arrêt attaqué a expressément violé les articles ci dessus visés   Casse  etc   ; 27 août 1855.;Ch. civ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f349.image;18550363
18550364;351;   Sur le pourvoi de Giovanetti contre le chef de l'arrêt concernant la collocalion des enfants Orsini     Attendu que  pour faire  tomber la collocalion des enfants Orsini admise en vertu de l'hypothèque légale de leur mère  à raison de ses apports mobiliers dotaux  Giovanetti soutient que les époux Orsini  n'ayant fait précéder leur mariage  célébré à Florence le 13 avr  1837  d'aucun pacte matrimonial  doivent être réputés communs en biens  sans qu'il soit possible de se prévaloir de la stipulation du régime dotal dans un acte du 11 déc  1837  postérieur à leur mariage  après la célébration duquel ils n'auraient pu  aux termes de l'art  1394 Cod  Nap   arrêter ni changer leurs conventions matrimoniales     Attendu que le choix du régime auquel doivent être soumis les intérêts civils des époux dépend de leur volonté et de celle des personnes qui doivent les assister s'ils sont mineurs     Attendu que l'arrêt attaqué a apprécié la volonté des époux Orsini d'après les circonstances qui ont accompagné leur mariage à Florence  et desquelles on a été autorisé' à conclure qu'ils avaient à cette époque fixé leur domicile matrimonial en Toscane   Attendu que l'arrêt attaqué constate que la volonté des époux Orsini et celle des personnes qui assistaient Théodora Luci  mineure lors de son mariage avec Orsini  a été de soumettre les intérêts civils des époux aux lois en vigueur en Toscane  c'est à dire au droit romain  qui  en celte matière  y est encore suivi   Attendu que  si cette commune intention n'a été réalisée dans un acte public que le 11 déc  1837  après la célébration dû mariage  les époux Orsini se sont encore  sous ce rapport  conformés à la législation de la Toscane  qui autorise les pactes dotaux après le mariage  et que là détermination de l'époque à laquelle doit intervenir ce pacte  comme tout ce qui lient à sa forme extérieure  est soumise à l'empire de la règle locus regilaclum      Rejette   Sur les pourvois de Raffi et de Giovanetti contre le chef de l'arrêt concernant la collocalion de Ramelli   Vu les art  2103 et 2110  Cod  Nap     Attendu que les privilèges sont de droit étroit et sous les condilions déterminées par la loi  Attendu que l'art  2103  n° 4  subordonne l'acquisition du privilège de constructeur à l'accomplissement des formalités qu'il prescrit pour assurer aux anciens créanciers la conservation de leur gage par la constatation de l'état des lieux avant les constructions nouvelles et pour limiter le privilège du constructeur à la plusvalue résultant de ses travaux    Et attendu qu'il résulte des qualités de l'arrêt attaqué que la bâtisse qui forme l'objet du privilège réclamé par Ramelli était en construction depuis 1846  que les travaux avaient été d'abord confiés à divers entrepreneurs  qu'une partie des constructions avait été faite lorsque Ramelli a été chargé de leur achèvement le 1er déc  18W  et que c'est seulement eu déc  1848  lorsque les constructions étaient achevées  que Ramelli a provoqué une expertise à l'effet de constater l'importance de ses travaux et la plus value en résultant    Attendu qu'il n'y a eu ni inscription ni même rédaction du double procès verbal exigé par les art  2103  n° 4  et 2110  Cod  Nap      D'où il suit que l'arrêt attaqué n'a pu maintenir la collocalion privilégiée de Ramelli qu'en violant lesdits articles    Casse  etc   ; 11 juillet 1855. ;Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f351.image;18550364
18550365;352;LA COUR     Sur le premier moyen pris de la violation de l'art  464  Cod  Nap      Attendu que l'autorisation donnée par le conseil de famille  de suivre sur une démande formée par le tuteur  désintéresse l'adversaire du mineur  quand elle intervient avant le jugement définitif  et qu'elle efface le vice originaire de la procédure   Sur le moyen pris de la violation et de la fausse application des art  1010  1036 et 1038  Cod  Nap      Attendu que  par testament du 11 oct  1847  les enfants de Réné Joseph d'Heucqueville ont été appelés à recueillir une quote part de la succession de la dame Villain Lebesgue   que  comme légataires à titre universel  ils ont intérêt et qualité pour attaquer les donations faites par celle dame aux époux Bonaventure  puisqu'ils profiteraient de leur annulation     Qu'ils n'ont pas perdu les droits attachés à ce titre  par la donation entre vifs qui leur a été faite  le 13 août 1848  qu'en effet  l'art  1038 ne s'applique qu'au legs d'un corps certain ou d'une chose déterminée    Que ce legs est révoqué par l'aliénation que fait le testateur de la chose léguée  même alors que l'objet viendrait à rentrer dans sa main  parce qu'il résulte de cette aliénation la preuve évidente d'un changement de volonté de la part du testateur à l'égard du légataire   mais qu'il en est autrement quand il s'agit d'un legs qui comprend  d'une manière éventuelle et indéterminée  tout ce que le testateur possédera au jour de son décès    Que l'aliénation que ce dernier fait ultérieurement d'une partie de ses biens  laisse au surplus tout son effet à l'acte de dernière volonté    Que  par suite  l'arrêt attaqué a décidé avec raison que la donation entrevifs de 1848  uniquement relative aux immeubles que la dame Villain Lebesgue possédait à cette époque  n'avait pas révoqué le legs à titre universel qu'elle avait fait en 1847 de tous les biens meubles et immeubles qu'elle délaisserait à sa mort    Sur le troisième moyen pris de la violation et de la fausse application de l'art  900  Cod  Nap      Attendu qu'aux termes de cet article  dans toute disposition entre vifs ou testamentaire  les conditions contraires aux lois ou aux moeurs sont réputées non écrites     Que tel serait le caraclère d'une clause pénale qui aurait pour but d'assurer l'exécution d'une libéralité qui  serait l'oeuvre de la captation ou de la suggestion     Que  dès lors  et nonobstant la clause qui ordonnait aux mineurs d'Heucqueville de  705 Jurisprudence de la Cour de cassation   706  respecter les libéralités faites aux époux Bonaventure  sous peine d'être déchus de leurs droits  l'arrêt attaqué a dû  comme il l'a fait  déclarer lesdits  mineurs recevables à attaquer ces libéralités  comme n'étant pas l'expression de la volonté libre de la dame Villain Lebesgue  sauf à voir ullérieurieurement si celle clause pénale devrait ou non leur être appliquée     Rejette  etc  ; 27 mars 1855. ;Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f352.image;18550365
18550366;353;LA COUR  Vu l'art  497  Cod  comm     Attendu  en droit  ' que la vérificalion des créances a pour but  dans la procédure de faillite  de déterminer définitivement les droits respectifs des créanciers et la juste part de chacun d'eux dans l'actif commun   Attendu que les art  493 et 494 ont pourvu à ce que tous les créanciers fussent avertis et pussent assister aux vérifications   que tous ceux qui sont portés au bilan sont admis  quand même ils ne seraient pas encore vérifiés  à fournir des contredits aux vérifications faites et à faire  que le failli aie même droit  que 1re Part  45  707  Jurisprudence de la Cour de cassation   708   la déclaration d'admission signée par les syndics et visée par le juge commissairè  conformément à l'art  497  constate qu'aucune contestation n'a été élevée contre la créance  ni par les syndics  ni par aucun créancier  ni par le failli  que c'est seulement après ces précautions prises et ces formalités remplies que la créance est affirmée sincère et véritable    Attendu que la déclaration d'admission  lorsqu'elle n'est accompagnée d'aucune restriction ni réserve  constitue  de la part des syndics  une reconnaissance de la créance   Que ceux ci ne peuvent être reçus à contester ultérieurement cette créance  à moins toutefois qu'ils n'administrent la preuve que des circonstances de dol  de fraude ou de force majeure ont arrêté la manifestation de la vérité et empêché une vérification exacte et sincère   mais que la simple erreur de fait ou de droit dans l'appréciation des titres et documents alors connus  ou ayant dû l'être  ne saurait détruire les effets de la reconnaissance des syndics et de l'affirmation du créancier    Attendu que  s'il était permis de remettre en question  sous le seul prétexte d'une erreur commise  ce qui a été décidé par suite d'une vérification régulière  le même droit devrait  par réciprocité  être accordé au créancier lui même  qu'ainsi  la condition de tous demeurerait perpétuellement incertaine  qu'aucune limite ne séparerait l'état provisoire de l'état définitif  qu'aucune liquidation ne s'opérerait avec sécurité   Attendu qu'il résulte  en fait  des constatations de l'arrêt attaqué  que  lors de la vérificalion des créances sur la société J  Decaux et compagnie  Varnier Roger s'est présenté comme créancier de celte société pour une somme de 4 659 fr  50 c   Qu'à l'appui de ses prétentions  il fournissait un compte duquel il serait résulté qu'il était créancier pour une somme de 15 274 fr  78 c  au 31 déc  1847    Que le 24 janv  1849  la créance de Varnier Roger a été admise par Daufresrie  syndic de la société J  Decaux et compagnie  mais seulement pour la somme de 2 023 fr   montant d'un billet de 2 000 fr  non payé  passé à son ordre par ladite société  et des frais     Qu'il résultait de cette admission que Varnier Roger était reconnu créancier et non débiteur de la société  bien qu'une réduction de 2 636 fr  50 c  fût prononcée sur le montant de sa réclamation    Attendu que Varnier Roger a été assigné par le syndic de J  Decaux et comp  comme débiteur de ladite société pour la somme de 12 898 fr  83 c  et qu'il a opposé à cette demande son admission comme créancier pour une somme de 2 023 fr   créance vérifiée et affirmée  Attendu que l'arrêt attaqué  en condamnant Varnier Roger à payer à la société la somme de 12 801 fr  33 c   s'est fondé  d'une part  sur ce que la créance de 2 023 fr  formait doublé emploi dans les comptes   d'autre part  sur ce que les sommes portées par Varnier Roger au débit de J  Decaux et comp  seraient la dette  non de la société  mais de Decaux personnellement   Attendu  en ce qui concerne la créance de 2 023 fr   que l'ar rêt ayant déclaré que cette somme formait double emploi avec celle de 1 974 fr  90 c  déjà portée dans les comptes  sauf calcul des intérêts  et que ce double emploi était imputable à VarnierRoger  il a pu  dans cet étal des faits par lui constatés  ne pas avoir égard à l'admission de la créance et réformer l'erreur dans laquelle Varnier Roger avait fait tomber les syndics lors de la vérification    Attendu  en ce qui concerne le solde de compte du 31 déc  1847  que  pour annuler en ce point le résultat de la vérification  l'arrêt attaqué s'est fondé sur ce qu'un jugement du 7 juin 1850 aurait prononcé définitivement la distinction des deux faillites et des deux masses de Josué Decaux personnellement et de J  Decaux et comp     Attendu que si  par le jugement du 7 juin 1850  rendu  avec d'autres créanciers  les résultats de la séparation des deux faillites ont été réglés avec plus de précision qu'ils ne l'étaient auparavant  cette séparation résultait déjà du jugement déclaratif rendu le 2 mai 1848  et du jugement du 14 juin 1848  lequel avait nommé pour les deux faillites deux syndics différents 1  Que c'est à la faillite de J  Decaux et comp  que Varnier Roger s'est présenté comme créancier  que c'est par le syndic de la société et au passif de la société que sa créance a été admise  Attendu qu'il n'a point été allégué que les comptes de Varnier Roger avec la société aient été dissimulés au syndic ou retenus par Varnier Roger  ni même que  pour un motif quelconque  ils n'aient pas existé entre les mains du syndic lors de la vérificalion  et que l'erreur provenant du double emploi signalé  quant à la créance de 2 023 fr   ne peut avoir d'effet que relativement à cette créance particulière   Attendu que  si l'arrêt attaqué considère que  quant à la question de'bonne foi  Varnier Roger n'a pu ignorer la création de la banque  commerciale de l'Eure  qui a pris naissance lorsque la banque particulière de  Decaux cessait ses opérations  et qu'ainsi il n'a pu confondre la nouvelle société avec l'ancienne maison  ces faits  présentés comme notoires  étaient pareillement à la connaissance du syndic lors de la vérificalion  qu'ils n'ont pas pu ne point être pris en considération au moment où il s'est agi de l'admission de la créance  et qu'en supposant qu'ils aient été alors mal appréciés  et qu'on ait négligé d'en tirer les conséquences juridiques  il ne serait résulté de là qu'une erreur de droit surl'appréciation de la situation respective de Varnier Roger et de la faillite J  Decaux et comp   Attendu qu'en l'absence de circonstances de fait propres à induire le syndic en erreur  et imputables à Varnier Roger  le syndic n'était plus recevable  après vérification  à se prévaloir de l'erreur commise par lui même  pour changer  quant à ce  la condition du créancier vérifié et affirmé  Et qu'en jugeant le contraire  l'arrêt attaqué a expressément violé l'art  497  Cod  comm     Casse  etc   ; 1er mai 1855.;Ch. ciy.;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f353.image;18550366
18550367;355;LA COUR  Attendu que les parties en cause étaient maîtresses de leurs droits  et que l'objet en litige pouvait être la matière d'une transaction   Attendu que le droit d'appel est une faculté accordée par la loi à celui qui a été condamné en première instance  et que  de même qu'on peut renoncer à user de cette faculté après le jugement  aucune loi n'interdit aux parties d'y renoncer  soit avant le juger mentj soit avant toute contestation   que la disposition de l'art  6  tit  4  de la loi  du 24 août 1790  n'a pas été abrogée en ce point   Attendu que les parties n'ont pas compromis sur leurs droits  puisqu'elles se sont adressées à leurs juges naturels  ni prorogé la juridiction  puisqu'elles n'ont soumis aux juges de Saumur que ce' qu'ils avaient le droit et le pouvoir de juger selon les règles générales de la compétence    D'où il suit que les diverses violalions de loi imputées au jugement du tribunal de Saumur ne reposent sur aucune base   Rejette  etc   ; 26 juin,1855.; Ch. req.;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f355.image;18550367
18550368;356;LA COUR     Attendu qu'il est établi  en fait  par l'arrêt attaqué  que l'exhaussement des vannes du déversoir  cause unique du dommage éprouvé par Bonnin  ne peut être imputé au défendeur  qui est toujours demeuré étranger à ce changement des lieux et qui n'en a jamais accepté la responsabilité  que le placement des hausses aux vannes du déversoir est donc un fait personnel aux fermiers  un acte de leur volonté propre  qui  dans l'espèce  constitue un quasi délit  et qui aurait pu même donner lieu à l'application de l'art  457  Cod  pén   Attendu que le propriétaire pourrait être tenu des conséquences civiles du mode abusif ou illégal de jouissance de la chose louée  si cet abus ou cette illégalité n'était que l'effet nécessaire ou l'exécution des stipulations du bail  mais qu'il ne saurait répondre des faits personnels du fermier qui n'a agi que d'après sa propre impulsion  dans son intérêt particulier  sans l'aveu et à l'insu du bailleur  qu'en le décidant ainsi  l'arrêt n'a violé aucune loi  Rejette  etc   ; 42 juin 1855. ; Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f356.image;18550368
18550369;357;    Attendu que l'arrêt attaqué a déclaré que l'acte du 24 oct  1843 a eu pour but de confondre et de réunir en une seule obligation toutes les créances que Charles Bottier  pouvait avoir à différents titres contre son frère  pour ne plus former à l'avenir qu'une seule et nouvelle créance substituée aux anciennes et constituée par un  titre nouveau  qui a libéré les héritiers Bottier des créances anciennes dont ils pouvaient être tenus   Attendu que cette déclaration faite par suite de l'appréciation des diverses clauses de l'acte étant admise  comme elle doit l'être  puisqu'elle était dans les attributions de la Cour  il s'ensuit quel'acte du 24 oct  1843 constituait  aux termes du n° 3 de l'art  1270  Cod  Nap   une novalion Tésullant de la substitution d'une nouvelle dette à des dettes anciennes qui étaient éteintes    Attendu que l'arrêt attaqué  en le décidant ainsi  loin de violer les articles de lois invoqués  s'y est exactement conformé    Rejette  etc  ; 25 avr. 1855.;Ch. teq. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f357.image;18550369
18550370;359;LA COUR     Sur l'unique moyen présenté par le demandeur  ès noms  Attendu que l'arrêt attaqué  en reconnaissant qu'il avait été dérogé aux statuts  de la compagnie  dans les conventions passées entre celle ci et le sieur Huet de Barochez  ce qui  au surplus  n'était pas nié par le demandeur lui même  a déclaré mie celte dérogation avait eu pour effet d'imposer à la compagnie d'assurance l'obligation d'avertir le sieur Huet de Barochez  son employé  de l'état de ses versements par compensation des redevances annuelles par lui dues et des salaires à lui dus pour ses services  de le prévenir de leur insuffisance  et de le mettre en demeure de les compléter  Qu'une pareille interprétation  fondée  sur la position exceptionnelle des parties  n'offre rien que de naturel et n'est contredite par aucun document du procès  Qu'en rejetant la prétention du demandeur  sur le fondement qu'il n'avait  n'avait satisfait à son obligation  l'arrêt attaqué n'a violé ni les règles générales sur la preuve à faire en justice  ni les dispositions des statuts de la société d'assurances  auxquelles il avait été spécialement dérogé    Rejette  etc   ; 15 mai 1855. ;Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f359.image;18550370
18550371;360;LA COUR     En ce qui touche le second moyen  Vu l'art  1408  Cod  Nap    Attendu que le droit accordé à la femme de retirer l'immeuble qui lui appartenait par indivis  et dont son mari s'est rendu personnellement adjudicataire ou acquéreur  n'est soumis par la loi qu'à la condition pour la femme de rembourser le prix à la communauté ou à son mari   Que la femme  par l'exercice de ce retrait  ne devient pas débitrice personnelle des vendeurs du mari  qui n'ont pas contracté avec elle et qui sont sans droit pour réclamer directement et de leur chef  contre elle  l'exécution de l'acte d'acquisition du mari   Que l'action réelle et le privilège de vendeur  en supposant qu'ils continuent à grever  dans les mains de la femme  les immeubles retirés par elle  limités  quanta leurs effets  à ces immeubles  peuvent bien obliger la femme à payer ou à délaisser  sinon à subir l'expropriation  mais non à payer la dette dont elle n'est tenue que comme détentrice  sur d'autres biens que ceux affectés à la garantie de cette dette    D'où il suit qu'en jugeant   1° que la femme Robellet  par suite du retrait de ses biens indivis adjugés à son mari  était personnellement et de plein droit obligée  vis à vis de la succession de son père  à l'exécution de tous les engagements dérivant du jugement d'adjudication   2° que  tant par l'eifet de cette obligation personnelle que du privilège de vendeur appartenant à ladite succession  la veuve Robellet  dans le partage de celte succession  comme substituée à l'adjudication du 5 mai 1821  tiendrait compte de tout le prix de cette adjudication  lequel serait attribué à la veuve Magdidier  jusqu'à concurrence de ce qui lui serait dû  l'arrêt attaqué a méconnu les principes qui viennent d'être rappelés  et formellement violé l'art  1408  Cod  Nap   Casse  etc   ; 14 nov. 1854.;Ch. civ.;https://gallica.bnf.fr/ark:/12148/bpt6k5787408r/f360.image;18550371
