id;page;arrêt;date;juridiction;lien;id
18301134;129;"    Attendu qu'à la vérité les art  1er  et 7 de la loi du 27 avril 1825 établissent en règle générale   et principalement dans l'intérêt du fonds commun  qu'il n'y a que les Français qui soient admis à réclamer l'indemnité  soit de leur chef  soit de celui de leurs parens expropriés révolutionnairement     Que  lors de la discussion de cette loi  plusieurs propositions faites dans les deux chambres  à l'effet de déroger à ce principe général en faveur de plusieurs catégories d'étrangers   ont été successivement rejetées    Mais qu'il n'en est pas moins vrai que l'art  23 a introduit une exception au même principe   en faveur de toutes les Françaises veuves ou descendantes d'émigrés  qui ne sont devenues étrangères que par des mariages contractés avec des étrangers antérieurement au 1er  avril 1814     Que cette exception a été établie à cause des considérations personnelles qui militent en faveur des ci   devant Françaises placées dans cette position     Que  d'après les termes formels de l'art  20   la qualité d'étrangère ne peut lui être opposée relativement à l'exécution de ladite loi    Qu'enfin on ne trouve ni dans les  la restitution postérieure de la Savoie à ses anciens souverains et la résidence que la dame de Sirace s'est trouvée obligée d'y faire   comme soumise à son époux  n'ont pu lui faire perdre non plus la qualité de Française qu'elle tenait de sa naissance et même de son mariage  que d'ailleurs  ayant été reconnue Française à l'époque de l'ouverture de la succession de son oncle   qu'elle a partagée avec les enfans Bizot sa qualité a été irrévocablement fixée à cette époque  et que d'après les dispositions de l'art  7 de la loi du 57 avril  c'est à ce moment qu'il faut remonter pour determiner les droits des prétendans à l'indemnité   Toutefois  beaucoup d'objections pourraient être faites contre ce système  D'après le texte  précis des art  1 et 7 de la loi et les discussions qui ont eu lieu dans les deux chambres  on est fondé à croire que le voeu du législateur a été en général de n'admettre à l'indemnité quedes individus qui non seulement fussent nés Français  mais qui possédassent encore cette qualité  que si l'art  7 designe comme avant droit à l' indemnité   à défaut de l'ancien propriétaire   ceux qui étaient appelés à le représenter à l'époque de son décès  il n'entend parler encore que de ceux qui   conformément à l'art  1er  et d'après les règles du droit civil  ont conservé et possèdent encore  la qualité de Français  ce qui exclut les femmes des individus actuellement étrangers puisque celles  ci suivent la condition de leurs époux  C'est aussi ce qui a été jugé par un arrêt de la Cour royale de Paris  du 26 janvier 1878  (Sirey  tom  28  2  250 ) Aussi   la Cour de Lyon n'insistet elle pas sur ces premiers moyens  sans les abandonner absolument elle dit qu'il est inutile d'en examiner le mérite  et c'est principalement sur l'exception prononcée par l'art  23 en faveur des veuves et descendantes d'émigrés qu'elle fonde sa décision  Or  les raisons qu'elle invoque pour appliquer à la dame de Sirace l'exception prononcée par cet article  semblent avoir une grande force      Si l'on se reporte à la discussion de l'art 23 dans les deux chambres  on voit qu'il n'a été ajouté à la loi que pour adoucir l'extrême rigueur dont elle avait usé par ses dispositions précédentes envers toutes sortes d'étrangers   et après le rejet successif de beaucoup d'autres amendemens qui avaient quelque  analogie avec cette disposition   sans avoir pourtant le même objet et la même opportunité  On voit que le législateur a cru ne devoir pas relever de leur incapacité les Françaises qui   depuis le 1er avril 18 11   c'est à dire depuis la restauration  ont jugé à propos d'épouser des étrangers  et ont   par là  perdu très volontairement et sans motifs d'excuse la qualité de Françaises  mais qu'il a pris en considération la position extrêmement favorable des filles et des veuves d'émigrés qui se sont mariées avec des étrangers pendant le temps des proscriptions   ainsi que des Françaises qui ont épousé  avant la restauration   des individus qui étaient alors Français  et ne sont devenus étrangers que depuis  Le législateur a jugé qu'on ne pouvait reprocher aux femmes   placées dans ces deux catégories  d'avoir volontairement quitté la patrie  et abdiqué la qualité de Françaises  Pour les unes  il n'y avait pendant le temps de l'émigration   d'autre patrie  d'autres moyens d'existence  que ceux auxquels elles ont été forcées de s'attacher   et une fois unies à des étrangers par le mariage   il n'a plus dépendu d'elles de rentrer en France et de recouvrer la qualité de Françaises    A l'égard des autres  en épousant avant la restauration  des Belges  des Hollandais  des Piémontais  des Savoisiens  ou autres individus alors réputés Français  elles ont dû croire ne pas cesser elles mêmes d'être Françaises  et il y aurait eu une extrême rigueur à les rendre passibles  du moins quant à l'exécution de la loi sur l'indemnité  des évènemens qui  depuis leur mariage  ont séparé de la France les pays habités par leurs époux  ( Voy  le Moniteur des 16 mars  9 et 21 avril 1815  )   C'est donc leur position personnelle qui a excité l'intérêt du législateur  c'est à cause de cette position  qu'il les a relevées pour cette fois de l'incapacité dont les frappaient les art 1 et 7  Il a voulu que ces veuves  ou filles d'émigrés fussent admises à l'indemnité comme si elles étaient encore  encore   Y a t il quelque raison pour déduire cette capacité à leur égard   d'après le titre auquel elles réclament l'indemnité et pour distinguer entre celles qui la réclament du chef de leurs maris  pères ou ascendans  et celles qui la réclament  soit du chef de leurs enfans  soit du chef de quelque parent collatéral  soit même du chef d'un individu quelconque qui les aurait instituées héritières ou légataires universelles  On n'en aperçoit pas dans les motifs qui ont déterminé le législateur   Qu'importe à quel titre ou de quel chef elles réclament l'indemnité   Leur position personnelle n' est elle pas toujours la même  Puisque le législateur n'a pas voulu les punir de leur infortune  ne serait ce pas contrarier son voeu et commettre une injustice à leur égard   que de les priver de l'indemnité en succession collatérale plutôt qu'en ligue directe   » Il est vrai qu'en développant  les motifs de cette disposition  le rapporteur de la loi à la chambre des pairs (M  le comte Portalis) a dit  en parlant des Françaises placées dans cette position   qu'il serait cruel de les priver une seconde f is du patrimoine de leurs aïeux ou de leurs époux  (Monit  du 9 avril ) Mais il ne s'ensuit pas  ce semble  que son intention ait été de  restreindre à l'indemnité qui aurait appartenu à leurs époux ou descendans la rapacité que la loi accorde aux filles ou veuves d'émigrés  Le rapporteur n'a probablement parlé du patrimoine de leurs époux  ou de leurs aïeux  que parce que ces deux espèces de successions se sont plus particulièrement présentées à sa pensée  Loin de vouloir restreindre la faveur accordée par cet article  il a demandé  au nom de la commission qui l'avait choisi pour organe t qu'elle fût étendue   et c'est sur sa proposition   d'abord adoptée par la chambre des pairs  que l'exception a été ainsi appliquée par l'art  25 aux enfans des femmes dont il s'agit  comme à leurs mères   pourvu qu'ils fussent nés de parens ayant joui de la qualité de Français  ( Monit  du 22 avril 1825 )   C'est d'après ces considérations successivement développées dans la proposition de M  Jacquinot de l'ampelune   dans le rapport de M  le comte de Portalis et dans la discussion à la chambre des pairs  que l'art  23 a été définitivement rédigé et conçu tel qu'il est dans la loi   » Quant à l'ordonnance du roi  du 1er mai 1825  qui détermine le mode d'exécution de la loi du 27 avril  elle ne contient  ce semble   aucune disposition qui puisse servir à résoudre la question que présente le pourvoi  dans le sens des demandeurs   On lit dans l'art  9 de cette ordonnance "" que » les Françaises veuves ou descendantes d'émigrés   de déportés ou condam» nés révolutionnairement   que l'art  23 de la loi admet à participer à l'in» demnité  bien que mariées avec des étrangers  lorsque le mariage a été » contracté antérieurement au 1er avril 1814   devront présenter  indépen» damment des pièces mentionnées aux articles précédens   une copie  de leur » mariage   revêtue des légalisations nécessaires  » Il n'est pas bien étonnant que l'ordonnance impose à ces veuves ou descendantes d'émigrés l'obligation de produire leur acte de mariage puisqu'elles ne sont relevées par la loi de l'incapacité prononcée contre les Françaises devenues étrangères à cause de leur mariage que tout autant que ce mariage  aura eu lieu avant le 1er  avril 1814     Mais l'ordonnance ne dit ici rien de particulier ni sur l'indemnité qui pourrait être réclamée par ces femmes du chef de leur premier époux  ni sur celle qu'elles pourraient réclamer du chef de leurs descendans  pas plus que sur celles auxquelles elles prétendraient  soit du chef de leurs parens collatéraux  soit du chef de leurs enfans décédés  soit de leur propre chef  Elle ne distingue pas à cet égard  elle garde un profond silence  elle s'exprime en termes généraux relativement à ces femmes ou filles d'émigrés   qui ont perdu leur qualité de Françaises par mariage   La Cour jugera si les termes génériques employés  soit par l'art  9 de cette ordonnance  soit surtout par l'art  23 de la loi dont il s'agit  ainsi que l'esprit de cette dernière disposition  s'opposent à l'interprétation doctrinale qu'en a faite l'arrêt attaqué  »  138  Jurispruence e cour cassation   expressions  ni dans l'esprit qui a dicté cet article  aucune raison pour distinguer  à l'égard des femmes placées dans la catégorie prévue  entre celles qui réclament l'indemnité du chef de leurs époux ou ascendans  et celles qui la réclament  soit de leur propre chef   soit du chef de leurs enfans décédés   soit du chef de quelque parent collatéral  ou même de celui d'individu quelconque qui les a instituées héritières ou légataires      Attendu que   d'après ces considérations   l'arrêt attaque n'a fait que se conformer à la loi  en admettant la dame de Sirare à réclamer l'indemnité du chef de son oncle  concurremment avec les demandeurs quoiqu'elle soit mariée avec un Savoisien  puisqu'elle est née Française  fille d'un émigré français  et que son mariage est autérieur au 1er vril 1814      Rejette  etc   "; 16 mars 1830;Ch. req.;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f129.image;18301134
18301135;130;LA COUR    Considérant que  par le jugement d'adjudication  du 14 septembre 1790 et la déclaration de command qui en a été faite à son profit le 21 du même mois  Parisot a été l'acquéreur apparent de la maison dout il s'agit  Que  par l'acte de vente passé devant notaire le 1er prairial an 3  c'est ce même Parisot qui a vendu ladite maison à Godon     Que  dès lors  bien que Parisot ne fût que le prête nom de Legendre  cl que celle circonstance ait été connue de Godon et autres acquéreurs successifs des immeubles  ceux ci n'ont pu se dispenser  pour en affranchir la propriété  de faire transcrire au bureau des hypothèques le contrat par lequel Parisot la leur avait transférée   et de remplir à son égard les autres formalités prescrites par la loi pour la purge des hypothèques     Que dès lors aussi ils n'ont pu être astreints à remplir les mêmes formalités sur la personne de Legendre  puisque Legendre n'avait aucun droit ostensible à celle propriété  et qu'il n'avait contracté envers ses créanciers aucune obligation particulière     Qu'en le jugeant ainsi  l'arrêt attaqué  loin de violer la loi  n'a fait que se conformer rigoureusement à sa disposition     Rejette   etc   ; 29 mars 1800. ;Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f130.image;18301135
18301136;132;LA COUR     Attendu qu'aux termes de l'art  25 du lit  2 de la loi du 22 août 1791   de l'art  1er de celle du 23 avril 1796 ( 4 floréal au 4 )  et de l'art 1er de celle du 17 mai 1826   le privilège exorbitant de la préemption ne s'exerce que sur les marchandises dont les droits sont perçus sur la valeur   que l'on ne peut ranger dans celle catégorie les marchandises mises en entrepôt réel  puisque  malgré la déclaration de valeur à laquelle elles sont soumises   elles ne sont immédiatement ni nécessairement sujettes à la perception d'aucun droit     Qu'en écartant dans ce cas la prétention des employés des douanes  le jugement attaqué n'a violé aucune loi    Rejette   etc   ; 14 avril 1850 ; Ch. des req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f132.image;18301136
18301137;132;    Vu l'art  4 de la loi du 2 2 frimaire an 7     Attendu qu'il résulte de l'acte du 20 juin 1825  que la somme qui y est énoncée était duc comme reliquat de compte à Henri Varnier par la succession de Richard Varnier   que cet acle obligeant la succession au paiement de celle somme  la régie n'a pas eu à examiner si la veuve et les héritiers Varnier avaient eu qualité pour lui faire contracter cette obligation     Qu'au surplus   à l'égard des héritiers Varnier eux mêmes  cet acte contient l'obligation conditionnelle d'acquitter celle somme   dans le cas où ils accepteraient la succession    Que les défendeurs se sont portés héritiers postérieurenient  et qu'en recueillant la succession  ils ont dû en acquitter les charges     Que  dès lors  le droit proportionnel établi par Jurisprudence de la Cour de cassation   l'art  4 de la loi du 22 frimaire an 7  était acquis à la régie   el devait être payé par les défendeurs    Qu'en jugeant le contraire  le tribunal de Vassy a violé la disposition du   dit art  4 de la loi du 22 frimaire an 7    Casse  etc   ; 12 avril 1830 ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f132.image;18301137
18301138;133;LA COUR    Vu l'art  443  Cod  proc  civ    Considérant que la disposition de cet article qui fixe à trois mois le délai de l'appel    est générale  et qu'ainsi elle doit être appliquée à tous les appels   à moins que celui de certains jngemens n'ait été excepté par une loi positive    Considérant nue si l'art  736 du même Code fixe à huitaine   à compter du jour de la prononciation  le délai de l'appel du jugement qui a statué sur des demandes en nullité de ce qui a été fait après l'adjudication préparatoire  cette exception légale doit être rigoureusement restreinte au cas pour lequel elle a été faite    D'où il suit qu'en déclarant les demandeurs non recevables dans leur appel du jugement d'adjudication définitive  eu date du 30 avril 1827  sous prétexte que cet appel n'a pas été interjeté dans la huitaine de la pronociation du jugement  la Cour royale de Rouen a faussement appliqué l'art  735   Cod  proc civ   et violé Tart  443 du même Code    Casse  etc   ; 6 avril 1830.;Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f133.image;18301138
18301139;134;LA COUR     Attendu que si le notaire peut être considéré comme le mandataire des parties  en tant qu'il est chargé par elles de rédiger et de convertir en actes publics leurs conventions privées   c'est en vertu d'une obligation spéciale qui lui est imposée par une loi fiscale et dans l'intérêt unique de la perception de l'impôt   qu'il paie le droit d'enregistrement dû pour les actes qui ont reçu de lui le caractère d'actes publics et authentiques   que c'est dans la loi qui impose au notaire celle obligation qu'il faut en rechercher les conséquences  que si l'art  29 de la loi du 22 frimaire an 7  pour assurer invariablement la rentée des droits quelle établit au profil de l'Etat  soumet les notaires à en faire l'avance   l'art  30 de la même loi en assure le remboursement par une voie expéditive  et à peu de frais   en disposant qu'ils peuvent prendre exécutoire du juge de paix de leur canton contre les pallies en faveur desquelles ils ont fait l'avance des droits   Que cette loi  en indiquant cette voie de procéder  ne contient aucune disposition oui accorde les intérêt de plein droit  et que dès lors les intérêts des sommes pavées ne doivent commencer à courir que du jour de la demande judiciaire  demande rendue si facile par la loi  et qui peut suivre presque immédiatement l'avance faite     Et qu'en refusant au notaire Savoye des intérêts qui ne lui étaient dus   ni en vertu de convention   ni en vertu d'une demande en justice   ni en vertu d'une disposition de la loi   le tribunal civil de Valence n'a violé ni pu violer les art  cités du Code civil  Rejette  etc   ; 50 mars 1830 ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f134.image;18301139
18301140;135;LA COUR  Vu  1°  la loi 10 au ff  de adquir  vel amitt  hoered    2°  la loi 120 ibidem  3°  l'art  778  Cod  civ  Attendu que  par sa sentence  dont l'appel était soumis à la Cour royale de Corse   le tribunal de 1re instance  séant à Bastia   avait positivement jugé que  » le contrat de mariage du 14 août 1811  portant constitution de dot  de Jeanne Semidei  femme Antomarchi  prouve qu'elle » et ses frères ont partagé l'héritage du père commun   que les frè» res  en donnant à leur sieur moins que ce qui lui revenait pour » sa portion aliquote   et se chargeant de payer les dettes de la suc» cession   ont fait des actes qui caractérisent une véritable immix» tion d'hérédité   »  Qu'au lieu d'apprécier cet acte du 14 août 1811 ( que toutefois elle relate dans le point de fait  qui constitue la première partie de son arrêt)   la Cour royale de Corse a simplement examiné « si l'immixtion des frères et soeur Semidei dans l'hérédité « paternelle   durant leur minorité   et la continuation de la jouis« sance des mêmes biens  après qu'ils sont devenus majeurs   a suffi « pour les constituer héritiers purs et simples de leur père » et qu'en décidant négativement cette question  par application de la loi Scio etiam    5 if  § 2  de minoribus vigenti quinque annis  celte Cour n'a condamné les enfans Semidci  envers Bartarelli  que comme détenteurs des biens composant la succession paternelle   et jusqu'à concurrence seulement des forces de l'hérédité  et non pas (ainsi que l'avaient fait les premiers juges) comme héritiers purs et simples de leur père    Attendu que l'appréciation de l'acte du 14 août 1811 était  par la Cour royale de Corse   d'une nécessité tellement indispensable  qu'il était formellement soutenu et même déjà jugé par le premier tribunal que   par le partage contenu dans cet acte   les enfans Semidei avaient  en pleine majorité  agi comme héritiers   que  par ce même acte   ils s'étaient respectivement attribué des portions de l'hérédité  en un mot  que ce partage supposait nécessairement leur intention d'accepter la succession  puisqu'ils n'avaient droit de le faire qu'en leur qualité d'héritiers   Qu'ainsi  en négligeant de s'expliquer sur cet acte  et laissant  par conséquent  subsister les conséquences légales qui eu avaient été déduites par les premiers juges  l'arrêt attaqué a faussement appliqué la loi Scio etiam  et formellement contrevenu aux lois Si ex asse hoeres     pro hoerede  et à l'art  778  Cod  civ     Sans qu'il soit besoin de statuer sur les 2e  et 3e moyens proposés par Bartarelli     Casse   etc   ; 8 mars 1830;Ch. civ.;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f135.image;18301140
18301141;136;LA COUR   Attendu qu'il résulte des faits du procès   des actes  des jugemens cl arrêts qui s'y rattachent  notamment de l'arrêt du 27 décembre 1825 rendu par la Cour royale de Cohnar  sur l'action en désaveu qu'avait formé le demandeur contre l'avoué qui avait occupe pour lui dans l' instance en partage cl licitation  que ledit demandeur s'était réuni à George cl autre George Rickling  et  avait fait cause commune avec eux pour poursuivre la licitation  objet du procès  que le cahier des charges relatif à cette licitation avait été rédigé tant dans son intérêt que dans celui desdits Rickling  par ce même avoué dont la conduite a été reconnue exemple do reproches par le susdit arrêt de 1825   que l'arrêt contre lequel frappe le pourvoi  celui du 19 juin 1827  constale en fait que Delung  demandeur  participa au dépôt de ce cahier des charges  entre les mains du notaire commis par la justice pour procéder à la licitation   que sa participation à ce dépôt confirmait la volonté do Delung  de faire procéder à la licitation  en conformité du jugement qu'il avait poursuivi cl obtenu conjointement avec George et autres George Rickling  et qu'il résultait de cette participation une espèce de mandai donné au notaire commis  de faire tous les actes nécessaires pour consommer la licitation dont le cahier des charges était le préliminaire   qu'aucune plainte   aucune opposition   aucune révocation de la part de Delung de ce mandat tacite n'ayant été formée avant les adjudications définitives  adjudications qui se faisaient sous les yeux et dans la localité qu'habite Delung   celui ci à pu et dû être considéré comme participant à ces mêmes adjudications   que s'il eût été plus régulier  rigoureusement parlant  de le citer à comparaître et assister aux adjudications définitives  alors qu'il nu s'était pas présenté aux adjudications préparatoires   on ne saurait puiser un moyen de cassation dans ce fait que nulle citation ne lui a été donnée  puisqu'il n'existe aucune loi qui exigeât dans l'espèco toute particulière de la cause cette citation à peine de nullité   que c'est cependant à l'absence d'une semblable citation qu'il faut ramener tous les raisonnemens du demandeur à l'appui de son pourvoi   d'où il suit qu'aucun des articles du Code civil par lui invoqués no peuvent  dans l'espèce de la cause   être susceptibles d'une juste application   Rejette  etc   ; 24 mars 1830.;Ch. req.;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f136.image;18301141
18301142;137;LA COUR    Sur la prétendue violation des art  1328 et 1558  Cod  civ      Attendu qu'il résulte de l'arrêt attaqué que la dette contractée par la demanderesse  alors veuve Lacaisne  était commerciale   qu'elle provenait de fonds versés par l'abbé Harel dans une société subsistante entre elle et le sieur de Coularé de La Fontaine   sou second mari  antérieurement au second mariage     Que d'après la nature de la dette  les juges ont pu en rechercher l'origine  et que son antériorité au mariage étant établie par les faits et les actes  l'arrêt  en ordonnant l'exécution de l'obligation sur les  biens de la femme qui l'avait personnellement souscrite  n'a violé aucune loi     Rejette  etc   ; 17 mars 1830. ; Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f137.image;18301142
18301143;139;LA COUR    Attendu  sur le premier moyen   qu'il manque en fait   Attendu   sur le second   que la Cour royale a reconnu et déclaré que c'avait été pour l'utilité de la communauté   que la défenderesse avait envoyé une personne de confiance sur les lieux où sa mère était décédée  pour veiller à ce que sa succession  toute mobilière  ne fût pas dilapidée    Rejette ces deux moyens   Mais  sur le troisième  vu les art  2 et 5 de l'arrêté du 7 thermidor an 10     Attendu que les pensions des militaires sont  de leur nature   des alimens accordés par l'État à ses anciens serviteurs     Que l'arrêté du 7 thermidor an 10 les a déclarées incessibles et insaisissables     Que de telles pensions  qui ne se composent que d'annuités éventuelles   ne représentent aucun capital dans le patrimoine de celui qui en jouit     Que leur produit entre   comme toute somme mobilière  dans la communauté conjugale  tant qu'elle subsiste     Mais qu'après sa dissolution   cette sorte de revenus forme le bien propre ou personnel de celui qui en est gratifié   puisqu'il ne peut les aliéner  et qu'ils sont insaisissables dans ses mains     D'où la conséquence que la femme séparée de biens ne peut réclamer aucun droit sur la pension militaire accordée à son mari    Et qu'en jugeant le contraire   l'arrêt attaqué a faussement appliqué les dispositions du Code civil  relatives à la communauté et à la nature des biens  et expressément violé les dispositions des art  3 et 3 de l'arrêté du 7 thermidor an 10  et de l'avis du conseil d'État du 8 février 1808 s Casse  etc   ; 3 février 1830. ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f139.image;18301143
18301144;139;     Attendu que l'acte du 2 novembre 1820 ne donnait pas d'action certaine contre Gaignerot  puisqu'il avait été souscrit par sa tutrice  sans autorisation  que Gaignerot  n'ayant pas satisfait au commandement à lui fait en vertu de cet acte  la Cour de Poitiers a pu en conclure qu'il avait intention de le repouser par on exception de minorité     Attendu que le défendeur éventuel  porteur de l'obligation sous signature privée de la mère de Gaignerot pi est son héritier unique   a pu agir contre ce dernier  en vertu de cet acte   qu'il n'avait fait  avant l'action  aucune offre d'exécuter l'acte de 1823   et que   dans de telles circonstances  l'arrêt  en accueillant la demande  n'a violé aucune loi  Rejette  ; 1er. février 1830 ; Ch. req.;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f139.image;18301144
18301145;140;LA COUR  Vu les art  28 et 39 de la loi du 22 frimaire an 7     Sur la fin de non recevoir    Attendu que  si le Code civil donne aux héritiers la faculté d'accepter  soit purement  soit sous bénéfice d' inventaire   les successions qui leur sont échues  aucun article du même Code ne leur laisse le droit de renoncer aux successions qu'ils ont acceptées  ce qui est conforme à cette maxime de droit  qui semel hoeres semper hoeres     Attendu que la faculté accordée par 1 art  802   Cod  civ   à l'héritier bénéficiaire  de n'être pas tenu personnellement des dettes de la succession  et même de pouvoir faire aux créanciers l'abandon de tous les biens qui en font partie   est un avantage qui   dans l'esprit de la loi  ne peut pas nuire aux droits que lui donne la qualité d'héritier     Attendu qu'il ne fait cet abandon que comme propriétaire des biens abandonnés   et sans donner aux créanciers et légataires  au profit desquels il est l'ait  plus de droit qu'ils n'en ont sur lesdits biens  à raison de leurs créances ou de leurs legs   Qu'il suit de là que l'héritier sous bénéfice d'inventaire ne cesse pas d'avoir intérêt à faire fixer le montant des créances et des legs  après le paiement desquels il continue d'être propriétaire de ce qui reste libre dans la succession  et  par conséquent  que c'est toujours avec lui que les uns et les autres doivent faire liquider leurs créances  ou reconnaître la validité des legs faits à leur profit   qu'ainsi la régie a dû  malgré l'abandon fait par les défendeurs   des biens de la succession   pour en acquitter les dettes  et sans avoir égard à leur illégale renonciation   former contre eux son pourvoi en cassation   et leur notifier l'arrêt d'admission    Rejette la fin de non recevoir   Au fond    Attendu en droit qu'aux termes de l'art  28 de la loi du 22 frimaire an 7   le receveur de l'enregistrement ne peut pas recevoir de l'héritier (sans distinction de l'héritier pur et simple   et de l'héritier bénéficiaire)   la déclaration de la mutation par décès  s'il n'acquitte pas  en même temps  les droits proportionnels de mutation  et que  suivant l'art  39 de la même loi  il y a lieu au paiement du demi droit en sus  si la déclaration n'a pasété faite dans les six mois du décès    Attendu  en fait  que les défendeurs n'ont pas fait faire de déclaration dans les six mois du décès de Louis Lagarde  dont ils ont accepté la succession  et qu'ainsi ils étaient passibles du paiement de l'amende du demi droit  dont le tribunal civil ne les a dispenses qu'en créant des exceptions et des distinctions qui n'auraient pu être faites que par la loi   Casse  etc   ; 1er février 1830.;Près.;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f140.image;18301145
18301146;142;LA COUR    Vu la connexité   joint les pourvois formés par Firmin Carrère et par Bouzoumet   es noms et qualités qu' ils procèdent  contre le jugement rendu en dernier ressort par le tribunal de Tarbes  le 16 juillet dernier  pour y être statué par un seul et même arrêt    Sur le 1er  moyen de cassation   tiré de la prescription du délit forestier  objet des poursuites     Attendu que   par son jugement du 18 décembre 1818 le tribunal correctionnel de Bagnères  au lieu de se déclarer incompétent  et de condamner Larroque aux dépens  comme y concluaient les prévenus  a déclaré simplement n'y avoir lieu à statuer  quant à présent  sauf aux parties à se pourvoir ainsi qu'elles aviseraient   et n'a rien prononcé sur les dépens     Que ce tribunal ne s'est donc pas dessaisi réellement de l'action portée devant lui   et qu'ainsi  la prescription interrompue par cet état de choses  n'a pu courir tant que la question préjudicielle n'avail pas été jugée définitivement par l'autorité compétente    Sur le 2e moyen de cassation     Attendu que si l'ordonnance d'amnistie   invoquée par les demandeurs   fait remise de l'action publique   elle  laisse subsister l'action privée  qui tic sa nature est correctionnelle   puisqu'elle a pour base des délits   qu'ainsi l'arrêt attaqué   loin de présenter les caractères d'un excès de pouvoirs   et d'une entreprise sur la juridiction civile  est parfaitement conforme à la loi constitutive des juridictions    Sur le 5e  moyen  tiré d'une prétendue violation de l'art  1556  Cod  civ   et de la fausse application des art 552 et suiv   Cod  proc    Attendu que le tribunal de Tarbes n'a point pris pour base de son jugement la présomption légale que le Code civil fait résulter de l'aveu judiciaire en matière civile     Attendu que  d'après les dispositions du Code d'instruction criminelle   les tribunaux correctionnels peuvent  sans que la loi leur demande aucun compte des motifs qui ont déterminé leur conviction   en puiser les élémens soit dans les aveux des délinquans   sur les faits qui se rattachent à la matérialité des délits constatés par les procès verbaux  soit dans les aveux passés en présence de la justice elle même  par eux   ou par les avoués qui les représentent     Et attendu que   dans l'espèce   Larroque offrait  au besoin  la preuve des faits par lui articulés   reconnus par l'avoué des prévenus  non désavoués par eux   et qu'ap   puyé sur cet état de choses  le jugement attaqué n'a violé ni appliqué faussement aucune disposition de loi    Rejette      Sur le 4e  moyen   particulier à Firmin Carrère     Attendu que  si le jugement attaqué le déclare civilement responsable des condamnations solidairement prononcées soit contre Jean Latour  son dosmestique   soit contre L  Bazerque   Piqué   Dané et Blaise Barbezan   cette disposition du jugement  à supposer que   par rapport AUX quatre individus dont Firmin Carrère avait répondu   s'étendit à d'autres faits qu'à ceux à l'occasion desquels il avait contracté cette espèce d'engagement  ledit Carrère était sans intérêt  et  par conséquent   non recevable à s'en plaindre  puisqu'il était   indéfiniment  responsable des faits de son domestique Latour  employé dans les qualités dudit jugement  défendu au procès comme les autres prévenus  légalement enveloppé dans les condamnations solidairement prononcées contre eux   et que la juridiction correctionnelle  saisie de la connaissance des délits par eux commis  a pu  et dû statuer sur la responsabilité civile qui venait s'y rattacher   Que si  dans la citation introductive de l'instance correctionnelle  et lors du jugement qui en a été la suite   la partie civile n'a pas pris des conclusions contre Firmin Carrère  comme civilement responsable des faits de son domestique  c'est qu'il était personnellement poursuivi par elle   comme provocateur cl complice de toutes les dévastation commises dans la forêt dont il s'agit  niais que   devant les juges d'appel où elle était obligée de conclure à toutes fins  ses conclusions subsidiaires sur la responsabilité civile  ayant le même objet que les conclusions principales de 1re  instance  et tendant à obtenir que   pour les mêmes faits   Carrère fût condamné à lui paver la même somme de 27 627 fr    au même litre de restitution et dommages intérêts   n'étaient   au fond   que la même demande   appuyée seulement sur un nouveau moyen    Qu'ainsi  le jugement déféré à la censure de la Cour n'a violé ni les règles de la compétence  ni les principes des deux degrés de juridiction   consacrés par l'art  464 Cod  proc  Rejette  etc   ; 60 janvier 1800. ; Ch. crim. ;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f142.image;18301146
18301147;142;LA COUR     Disant droit sur le réquisitoire du procureur général du roi  et en adoptant les motifs     Casse  dans l'intérêt de la loi  la décision de la chambre du conseil du tribunal de Cérct  etc   ; 28 janvier 1830 ; Ch. crim.;https://gallica.bnf.fr/ark:/12148/bpt6k5745965s/f142.image;18301147
